customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1703-KMKDZ,Male,0,No,Yes,12,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),100.19,1157.97,No
4306-JBJCU,Female,0,Yes,No,52,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.76,4880.94,No
7971-IVIDC,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),102.62,102.62,No
4436-XOUIG,Male,1,No,Yes,64,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),89.81,5454.68,No
6739-FEANI,Male,1,No,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),89.79,4171.8,Yes
1572-ENGDU,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,120.07,7788.22,No
0369-GJJDL,Female,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,112.15,7679.21,No
5407-WPEZZ,Female,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.81,1382.53,Yes
6927-UBBTW,Female,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),111.08,5212.44,Yes
9381-FTFZY,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,881.51,Yes
9888-CLKNY,Male,1,Yes,Yes,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),85.65,4481.73,Yes
2924-VIAOX,Female,0,No,No,54,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,85.58,4416.15,No
3965-OFGTV,Female,1,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.79,1475.48,No
2412-MIVSR,Male,0,Yes,No,20,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),98.93,1957.82,No
4940-CGIED,Female,0,No,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.58,648.0,Yes
2986-GHJAT,Male,0,No,Yes,6,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,115.3,662.67,Yes
4402-BLWMN,Male,0,No,Yes,8,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,93.16,670.46,No
4270-ANFQD,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,93.55,594.53,No
5083-IIVMW,Female,0,No,No,27,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),85.17,2181.68,Yes
0429-ZFTON,Male,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.49,590.69,No
8635-BPSPG,Female,0,Yes,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.34,23.34,Yes
3968-MEAEV,Male,1,Yes,Yes,60,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),60.69,3496.55,No
1718-MBSHV,Female,0,Yes,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,32.03,No
0342-QCMYR,Male,0,Yes,No,56,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),93.74,4982.35,Yes
0664-BQUJD,Male,0,Yes,Yes,62,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),91.78,5407.14,No
8491-DIHSX,Male,0,No,No,2,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,79.75,216.62,No
1249-JXQTP,Female,1,Yes,No,68,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,95.45,6056.21,No
0045-OQKVE,Female,0,No,Yes,54,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),67.91,3455.76,No
3947-IPLRV,Female,0,No,Yes,9,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,96.24,856.55,Yes
2103-HSUZU,Female,1,Yes,No,59,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,84.45,4767.22,No
4877-QQBXZ,Female,1,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),107.81,2306.42,Yes
0381-CFMOK,Female,0,No,Yes,3,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,95.58,299.69,Yes
9238-YJUWY,Male,0,Yes,Yes,52,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),63.09,3030.1,No
7674-UUQVE,Male,1,Yes,No,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,100.26,1848.93,No
7715-JZOFS,Female,0,No,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),107.1,5160.01,Yes
0694-PLZUX,Female,0,Yes,No,15,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),69.67,1066.83,No
4401-EWSOA,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,85.09,697.08,Yes
1287-DXMIC,Female,0,No,No,66,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),86.06,5439.73,No
5796-YWQYP,Female,1,No,No,59,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),68.02,3850.23,No
4511-TDEGO,Female,0,Yes,Yes,43,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.33,3226.13,Yes
0938-PXCVI,Male,0,Yes,No,6,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,68.07,379.1,No
7660-EGMRV,Female,0,No,Yes,36,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,78.57,2713.34,No
1202-GUDOX,Male,1,No,No,6,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,79.18,420.0,Yes
7088-BBHLK,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,94.39,Yes
5214-OHFLS,Male,0,No,Yes,39,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.52,3842.95,Yes
8795-QRPDR,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.4,19.4,Yes
2785-DBWJK,Female,0,No,Yes,46,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),77.27,3336.25,No
6984-ZDZFB,Male,0,Yes,No,7,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.48,421.91,Yes
1866-MUGYZ,Male,1,No,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,84.69,4645.23,No
4802-WDORC,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,83.49,155.55,No
6785-ZITLE,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,98.68,3361.55,No
0888-COJZJ,Female,0,No,Yes,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.19,23.19,Yes
7254-XSNQL,Male,0,No,No,35,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,82.19,2773.29,Yes
8982-RDNXF,Male,0,Yes,No,62,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),88.73,5196.91,Yes
9074-FUZES,Female,1,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.87,1357.33,Yes
3415-BTLPQ,Male,0,Yes,No,43,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,52.68,2135.56,Yes
3671-SAWDZ,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,94.95,2734.7,Yes
7485-KJRAQ,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.14,715.88,No
8021-OOPTA,Male,0,Yes,No,47,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),90.27,4097.19,No
0336-HMXHN,Female,0,No,No,41,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,125.49,4855.09,No
8089-XAGYT,Male,0,Yes,Yes,31,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.71,2282.98,Yes
8085-TLPUO,Male,0,No,No,20,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),67.72,1236.6,Yes
6937-CRAMV,Male,0,No,No,58,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,99.3,5531.31,Yes
1793-YDDLH,Male,0,No,Yes,72,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,79.84,5384.95,No
7421-OYNIE,Female,0,No,Yes,63,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,53.33,3233.41,No
7624-ITCWH,Male,0,No,Yes,69,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,83.69,5495.48,Yes
4748-GEIEH,Male,0,Yes,No,45,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,59.73,2549.45,Yes
3855-NSMCD,Male,0,No,No,3,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.88,200.31,Yes
0503-GLFXT,Male,1,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),84.92,394.78,No
8974-VEOFA,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.74,52.8,No
3831-FBCGT,Female,0,No,No,63,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),76.8,4646.54,Yes
0858-SEYFR,Female,1,Yes,No,58,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,74.16,4103.24,No
0804-QUUWW,Female,1,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,84.55,5800.38,Yes
9080-EPGLH,Male,0,No,No,35,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,77.82,2607.18,Yes
1033-ZLVAA,Female,1,Yes,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,85.19,227.03,Yes
2454-MMUIR,Male,0,Yes,Yes,28,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,88.11,2341.72,No
0586-XEZDF,Female,1,Yes,No,63,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,73.77,4451.51,No
2038-TADWC,Female,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.44,254.7,Yes
9503-SAPST,Male,0,No,No,59,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),70.11,4005.85,No
4511-FUASE,Female,1,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,937.78,No
1084-BZDCW,Male,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,98.18,1420.29,Yes
0936-JETTK,Female,0,No,No,43,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,74.35,3114.7,No
1731-YJMWS,Male,0,No,No,2,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,87.6,224.17,No
6003-DTIFC,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,90.77,2868.1,Yes
5116-SGCRT,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,77.73,5313.38,Yes
3285-ULFMX,Male,0,No,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.23,966.24,No
4364-DEPDH,Male,0,Yes,Yes,2,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,85.18,86.94,Yes
7023-BMUKX,Male,0,Yes,Yes,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,87.3,4426.18,Yes
1865-XNRNE,Female,0,Yes,No,61,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),61.61,3559.34,No
3702-JXETF,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,1030.65,No
4243-QQNOG,Female,0,No,Yes,29,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,88.31,2383.74,Yes
3050-HLIKC,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,1239.13,No
6424-PJWGY,Male,1,Yes,No,19,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,109.44,2021.54,Yes
7344-JLRWW,Male,0,Yes,Yes,4,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,62.84,284.9,No
8834-GZGKJ,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,93.3,3191.55,No
7718-PDQQU,Female,0,No,Yes,0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,87.42, ,No
6426-QKARQ,Male,1,No,No,2,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,78.18,147.98,No
8364-PGMMO,Male,0,Yes,Yes,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.84,839.41,No
6002-JBNWC,Female,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,87.48,3212.6,Yes
6802-KOOFO,Female,1,Yes,No,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,591.08,No
8427-EVMRT,Female,0,Yes,No,52,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),72.26,3510.88,No
0303-NRFVH,Male,0,No,No,34,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),64.53,2058.58,No
8702-FQHFP,Male,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,28.82,1100.7,No
0915-ZNXEQ,Female,0,No,No,72,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),85.2,5780.98,No
9133-WBGGG,Female,0,Yes,No,69,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),58.98,3909.86,No
2553-QYRYX,Male,0,Yes,No,1,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,63.25,63.25,Yes
0692-PJMJN,Female,0,Yes,No,40,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.41,2524.28,Yes
8427-LCGNG,Male,0,No,Yes,12,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),90.48,1089.23,No
6040-WMXWQ,Male,0,No,No,66,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),81.68,5144.86,No
2926-TCVLZ,Male,1,No,Yes,4,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),70.54,354.75,No
5945-SZEYT,Female,1,Yes,No,1,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,70.44,138.81,No
1422-DTEGD,Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.6, ,Yes
6824-TOYUZ,Male,0,No,Yes,53,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,74.6,3819.09,No
1906-KQXOY,Male,0,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),94.27,751.73,No
6895-OOGCN,Female,0,Yes,Yes,12,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,74.83,922.01,No
8253-IAILD,Female,0,Yes,No,45,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,81.39,3478.6,No
9400-FZOAM,Male,0,No,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,80.15,3886.7,No
1261-UYLLZ,Male,0,Yes,No,24,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),76.19,1766.07,Yes
7710-YZDIG,Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.0,830.77,No
5989-TNAEM,Male,0,No,No,34,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,72.98,2349.76,No
5506-HUBRU,Female,0,Yes,No,54,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),99.57,5063.6,No
6632-ILNGB,Female,1,Yes,No,3,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,108.93,305.6,Yes
0124-NOSJI,Female,0,No,No,13,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),90.62,1088.02,Yes
9363-SJQLY,Female,0,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.96,816.03,No
0004-PGWJP,Male,0,Yes,Yes,11,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,108.95,1199.96,Yes
0585-ODOJY,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),77.26,4732.02,No
2933-TVPKO,Male,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.79,752.91,Yes
6827-XQEMJ,Male,0,No,No,20,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),84.99,1572.85,No
4771-CRQBZ,Female,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.33,1468.97,No
5050-BHNFI,Female,0,Yes,No,43,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,81.69,3265.83,Yes
0468-NIDTO,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),97.96,1128.43,Yes
3274-WZVNI,Female,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,26.45,1075.07,Yes
2521-PCBBZ,Female,1,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.43,130.64,No
6927-RKGSY,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),101.98,5756.66,No
6815-ENRDD,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),86.15,5967.27,No
7648-ATEXC,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.39,21.39,No
4269-CWBGI,Male,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),62.91,2420.75,Yes
4592-MJEOU,Female,0,Yes,No,42,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),78.1,3067.04,No
2752-QJAMJ,Male,0,Yes,No,51,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.69,4263.76,No
1946-AATZO,Female,0,No,No,71,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,72.93,4958.48,No
5809-UIXGP,Male,1,Yes,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,98.45,4315.23,Yes
9187-MKOJJ,Male,0,No,No,72,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,73.84,5141.63,No
8882-WPLQY,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,75.68,117.79,Yes
8247-FZZIS,Female,0,No,Yes,2,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.71,164.59,Yes
6543-ETSWF,Male,0,Yes,No,51,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,86.04,4207.26,No
3800-IPWBK,Female,0,No,No,52,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.95,3331.63,No
9430-YOVLF,Male,1,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,86.31,5887.36,No
3177-SWNGN,Male,0,Yes,No,45,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,92.8,4001.38,No
4473-AQYTA,Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,80.07,521.34,No
1961-QZINU,Male,0,No,No,51,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,99.53,4800.66,Yes
3302-AUEYM,Male,0,Yes,No,43,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),97.72,4058.76,No
7446-LBWPQ,Female,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.17,171.53,No
4590-IYPQT,Male,0,Yes,No,42,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),69.09,2640.76,Yes
7179-MLNMY,Female,1,No,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),114.99,3778.19,No
8083-LXNIC,Female,0,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),132.88,6840.01,No
5209-VUCNT,Male,0,Yes,No,0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,52.64,52.64,Yes
1993-DSVAY,Female,0,Yes,No,2,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.12,136.51,Yes
9222-WXRQE,Male,1,Yes,Yes,6,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),66.42,412.97,No
